id_estado,nombre_estado,id_distrito_federal,nombre_distrito,n_casillas,total_votes,election_id,winner_party
7,CHIAPAS,6,Tuxtla Gutiérrez,382,103906,DIP_MR_2006,PBT
7,CHIAPAS,7,Tonalá,364,88472,DIP_MR_2006,PBT
7,CHIAPAS,8,Comitán de Domínguez,389,84545,DIP_MR_2006,APM
7,CHIAPAS,9,Tuxtla Gutiérrez,410,136195,DIP_MR_2006,PBT
7,CHIAPAS,10,Villaflores,386,93200,DIP_MR_2006,PBT
7,CHIAPAS,11,Huixtla,416,99758,DIP_MR_2006,PBT
7,CHIAPAS,12,Tapachula,361,103213,DIP_MR_2006,APM
8,CHIHUAHUA,1,Juárez,497,115618,DIP_MR_2006,APM
8,CHIHUAHUA,2,Juárez,437,84784,DIP_MR_2006,APM
8,CHIHUAHUA,3,Juárez,463,124576,DIP_MR_2006,PAN
8,CHIHUAHUA,4,Juárez,435,98903,DIP_MR_2006,APM
8,CHIHUAHUA,5,Delicias,596,144475,DIP_MR_2006,PAN
8,CHIHUAHUA,6,Chihuahua,523,168751,DIP_MR_2006,PAN
8,CHIHUAHUA,7,Cuauhtémoc,661,126538,DIP_MR_2006,APM
8,CHIHUAHUA,8,Chihuahua,473,139277,DIP_MR_2006,PAN
8,CHIHUAHUA,9,Hidalgo del Parral,592,109482,DIP_MR_2006,APM
9,CIUDAD DE MÉXICO,1,Gustavo A. Madero,372,137611,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,2,Gustavo A. Madero,505,181468,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,3,Azcapotzalco,486,191481,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,4,Iztapalapa,409,160558,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,5,Tlalpan,421,170129,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,6,Gustavo A. Madero,451,168242,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,7,Gustavo A. Madero,470,187594,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,8,Cuauhtémoc,528,195776,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,9,Venustiano Carranza,451,171149,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,10,Miguel Hidalgo,551,207049,DIP_MR_2006,PAN
9,CIUDAD DE MÉXICO,11,Venustiano Carranza,431,161077,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,12,Cuauhtémoc,497,178797,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,13,Iztacalco,424,163832,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,14,Tlalpan,381,155317,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,15,Benito Juárez,572,234245,DIP_MR_2006,PAN
9,CIUDAD DE MÉXICO,16,Alvaro Obregón,485,185216,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,17,Alvaro Obregón,479,188108,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,18,Iztapalapa,414,153554,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,19,Iztapalapa,384,148051,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,20,Iztapalapa,481,185936,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,21,Xochimilco,363,145955,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,22,Iztapalapa,390,140127,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,23,Coyoacán,460,187943,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,24,Coyoacán,470,197855,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,25,Iztapalapa,401,158697,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,26,La Magdalena Contreras,521,202141,DIP_MR_2006,PBT
9,CIUDAD DE MÉXICO,27,Tláhuac,364,146405,DIP_MR_2006,PBT
10,DURANGO,1,Durango,566,109333,DIP_MR_2006,APM
10,DURANGO,2,Gómez Palacio,523,160013,DIP_MR_2006,APM
10,DURANGO,3,Guadalupe Victoria,658,129076,DIP_MR_2006,APM
10,DURANGO,4,Durango,470,150944,DIP_MR_2006,PAN
11,GUANAJUATO,1,San Luis de la Paz,370,95808,DIP_MR_2006,PAN
11,GUANAJUATO,2,Allende,367,106395,DIP_MR_2006,PAN
11,GUANAJUATO,3,León,452,165771,DIP_MR_2006,PAN
11,GUANAJUATO,4,Guanajuato,448,132357,DIP_MR_2006,PAN
11,GUANAJUATO,5,León,479,177082,DIP_MR_2006,PAN
11,GUANAJUATO,6,León,467,174732,DIP_MR_2006,PAN
11,GUANAJUATO,7,San Francisco del Rincón,433,133956,DIP_MR_2006,PAN
11,GUANAJUATO,8,Salamanca,469,152769,DIP_MR_2006,PAN
11,GUANAJUATO,9,Irapuato,440,140488,DIP_MR_2006,PAN
11,GUANAJUATO,10,Uriangato,452,117831,DIP_MR_2006,PAN
11,GUANAJUATO,11,Pénjamo,428,112089,DIP_MR_2006,PAN
11,GUANAJUATO,12,Celaya,406,133573,DIP_MR_2006,PAN
11,GUANAJUATO,13,Valle de Santiago,429,121060,DIP_MR_2006,PAN
11,GUANAJUATO,14,Acámbaro,446,111786,DIP_MR_2006,PAN
12,GUERRERO,1,Pungarabato,557,100190,DIP_MR_2006,PBT
12,GUERRERO,2,Iguala de la Independencia,589,121527,DIP_MR_2006,PBT
12,GUERRERO,3,José Azueta,515,105877,DIP_MR_2006,PBT
12,GUERRERO,4,Acapulco de Juárez,489,128661,DIP_MR_2006,PBT
12,GUERRERO,5,Tlapa de Comonfort,458,86113,DIP_MR_2006,PBT
12,GUERRERO,6,Chilapa de Alvarez,497,99107,DIP_MR_2006,PBT
12,GUERRERO,7,Chilpancingo de los Bravo,455,110766,DIP_MR_2006,PBT
12,GUERRERO,8,Ayutla de los Libres,453,82254,DIP_MR_2006,PBT
12,GUERRERO,9,Acapulco de Juárez,412,102841,DIP_MR_2006,PBT
13,HIDALGO,1,Huejutla de Reyes,417,120298,DIP_MR_2006,APM
13,HIDALGO,2,Ixmiquilpan,525,119416,DIP_MR_2006,APM
13,HIDALGO,3,Actopan,485,129538,DIP_MR_2006,PBT
13,HIDALGO,4,Tulancingo de Bravo,374,105945,DIP_MR_2006,APM
13,HIDALGO,5,Tula de Allende,422,144297,DIP_MR_2006,APM
13,HIDALGO,6,Pachuca de Soto,379,144887,DIP_MR_2006,PAN
13,HIDALGO,7,Tepeapulco,415,137400,DIP_MR_2006,PBT
14,JALISCO,1,Tequila,432,134624,DIP_MR_2006,PAN
14,JALISCO,2,Lagos de Moreno,415,132547,DIP_MR_2006,PAN
14,JALISCO,3,Tepatitlán de Morelos,441,143065,DIP_MR_2006,PAN
14,JALISCO,4,Zapopan,374,144681,DIP_MR_2006,PAN
14,JALISCO,5,Puerto Vallarta,442,131501,DIP_MR_2006,PAN
14,JALISCO,6,Zapopan,401,161891,DIP_MR_2006,PAN
14,JALISCO,7,Tonalá,324,122278,DIP_MR_2006,PAN
14,JALISCO,8,Guadalajara,484,177626,DIP_MR_2006,PAN
14,JALISCO,9,Guadalajara,406,153361,DIP_MR_2006,PAN
14,JALISCO,10,Zapopan,374,152726,DIP_MR_2006,PAN
14,JALISCO,11,Guadalajara,418,148942,DIP_MR_2006,PAN
14,JALISCO,12,Tlajomulco de Zúñiga,385,150513,DIP_MR_2006,PAN
14,JALISCO,13,Guadalajara,465,166895,DIP_MR_2006,PAN
14,JALISCO,14,Guadalajara,422,161659,DIP_MR_2006,PAN
14,JALISCO,15,La Barca,432,138818,DIP_MR_2006,PAN
14,JALISCO,16,Tlaquepaque,398,143508,DIP_MR_2006,PAN
14,JALISCO,17,Jocotepec,445,143371,DIP_MR_2006,PAN
14,JALISCO,18,Autlán de Navarro,475,143100,DIP_MR_2006,PAN
14,JALISCO,19,Zapotlán El Grande,478,148104,DIP_MR_2006,APM
15,MÉXICO,1,Jilotepec,375,118793,DIP_MR_2006,APM
15,MÉXICO,2,Teoloyucán,355,124430,DIP_MR_2006,PBT
15,MÉXICO,3,Atlacomulco,337,105704,DIP_MR_2006,APM
15,MÉXICO,4,Nicolás Romero,419,159125,DIP_MR_2006,PAN
15,MÉXICO,5,Teotihuacán,405,145650,DIP_MR_2006,PBT
15,MÉXICO,6,Coacalco de Berriozábal,394,162564,DIP_MR_2006,PBT
15,MÉXICO,7,Cuautitlán Izcalli,451,182038,DIP_MR_2006,PAN
15,MÉXICO,8,Tultitlán,319,117174,DIP_MR_2006,PBT
15,MÉXICO,9,Ixtlahuaca,362,122314,DIP_MR_2006,APM
15,MÉXICO,10,Ecatepec de Morelos,415,152294,DIP_MR_2006,PBT
15,MÉXICO,11,Ecatepec de Morelos,400,153878,DIP_MR_2006,PBT
15,MÉXICO,12,Ixtapaluca,429,147294,DIP_MR_2006,PBT
15,MÉXICO,13,Ecatepec de Morelos,420,147700,DIP_MR_2006,PBT
15,MÉXICO,14,Atizapán de Zaragoza,380,150274,DIP_MR_2006,PAN
15,MÉXICO,15,Tlalnepantla de Baz,441,173859,DIP_MR_2006,PAN
15,MÉXICO,16,Ecatepec de Morelos,423,150895,DIP_MR_2006,PBT
15,MÉXICO,17,Ecatepec de Morelos,401,148584,DIP_MR_2006,PBT
15,MÉXICO,18,Huixquilucan,407,160875,DIP_MR_2006,PAN
15,MÉXICO,19,Tlalnepantla de Baz,419,159241,DIP_MR_2006,PBT
15,MÉXICO,20,Nezahualcóyotl,365,138222,DIP_MR_2006,PBT
15,MÉXICO,21,Naucalpan de Juárez,355,135067,DIP_MR_2006,PAN
15,MÉXICO,22,Naucalpan de Juárez,388,137973,DIP_MR_2006,PAN
15,MÉXICO,23,Valle de Bravo,369,117130,DIP_MR_2006,APM
15,MÉXICO,24,Naucalpan de Juárez,348,119005,DIP_MR_2006,PBT
15,MÉXICO,25,Chimalhuacán,331,109973,DIP_MR_2006,PBT
15,MÉXICO,26,Toluca,363,149798,DIP_MR_2006,PAN
15,MÉXICO,27,Metepec,365,142062,DIP_MR_2006,PAN
15,MÉXICO,28,Zumpango,360,148651,DIP_MR_2006,APM
15,MÉXICO,29,Nezahualcóyotl,406,137161,DIP_MR_2006,PBT
15,MÉXICO,30,Nezahualcóyotl,402,136098,DIP_MR_2006,PBT
15,MÉXICO,31,Nezahualcóyotl,392,130250,DIP_MR_2006,PBT
15,MÉXICO,32,Valle de Chalco Solidaridad,331,114908,DIP_MR_2006,PBT
15,MÉXICO,33,Chalco,417,145200,DIP_MR_2006,PBT
15,MÉXICO,34,Toluca,407,161296,DIP_MR_2006,PAN
15,MÉXICO,35,Tenancingo,356,114401,DIP_MR_2006,PBT
15,MÉXICO,36,Tejupilco,451,104611,DIP_MR_2006,APM
15,MÉXICO,37,Cuautitlán,344,122141,DIP_MR_2006,PBT
15,MÉXICO,38,Texcoco,385,131267,DIP_MR_2006,PBT
15,MÉXICO,39,La Paz,340,122769,DIP_MR_2006,PBT
15,MÉXICO,40,Zinacantepec,336,106796,DIP_MR_2006,PAN
16,MICHOACÁN DE OCAMPO,1,Lázaro Cárdenas,419,107625,DIP_MR_2006,PBT
16,MICHOACÁN DE OCAMPO,2,Puruándiro,493,112910,DIP_MR_2006,PBT
16,MICHOACÁN DE OCAMPO,3,Zitácuaro,417,107571,DIP_MR_2006,PBT
16,MICHOACÁN DE OCAMPO,4,Jiquilpan,494,120255,DIP_MR_2006,PAN
16,MICHOACÁN DE OCAMPO,5,Zamora,476,129026,DIP_MR_2006,PAN
16,MICHOACÁN DE OCAMPO,6,Hidalgo,442,114176,DIP_MR_2006,PBT
16,MICHOACÁN DE OCAMPO,7,Zacapu,473,124878,DIP_MR_2006,PBT
16,MICHOACÁN DE OCAMPO,8,Morelia,376,124970,DIP_MR_2006,PAN
16,MICHOACÁN DE OCAMPO,9,Uruapan,429,126832,DIP_MR_2006,PBT
16,MICHOACÁN DE OCAMPO,10,Morelia,430,150549,DIP_MR_2006,PAN
16,MICHOACÁN DE OCAMPO,11,Pátzcuaro,471,110164,DIP_MR_2006,PBT
16,MICHOACÁN DE OCAMPO,12,Apatzingán,442,102683,DIP_MR_2006,PBT
17,MORELOS,1,Cuernavaca,452,168951,DIP_MR_2006,PAN
17,MORELOS,2,Jiutepec,385,135169,DIP_MR_2006,PAN
17,MORELOS,3,Cuautla,406,133236,DIP_MR_2006,PBT
17,MORELOS,4,Jojutla,400,119540,DIP_MR_2006,APM
17,MORELOS,5,Yautepec,387,120270,DIP_MR_2006,PAN
18,NAYARIT,1,Santiago Ixcuintla,472,107374,DIP_MR_2006,APM
18,NAYARIT,2,Tepic,426,128928,DIP_MR_2006,PBT
18,NAYARIT,3,Compostela,479,111996,DIP_MR_2006,APM
19,NUEVO LEÓN,1,Santa Catarina,430,160202,DIP_MR_2006,PAN
19,NUEVO LEÓN,2,Apodaca,309,118236,DIP_MR_2006,APM
19,NUEVO LEÓN,3,General Escobedo,447,153910,DIP_MR_2006,PAN
19,NUEVO LEÓN,4,San Nicolás de los Garza,448,161090,DIP_MR_2006,PAN
19,NUEVO LEÓN,5,Monterrey,331,102549,DIP_MR_2006,APM
19,NUEVO LEÓN,6,Monterrey,362,141795,DIP_MR_2006,PAN
19,NUEVO LEÓN,7,Monterrey,464,136281,DIP_MR_2006,PAN
19,NUEVO LEÓN,8,Guadalupe,403,148710,DIP_MR_2006,PAN
19,NUEVO LEÓN,9,Linares,499,145224,DIP_MR_2006,APM
19,NUEVO LEÓN,10,Monterrey,388,137308,DIP_MR_2006,PAN
19,NUEVO LEÓN,11,Guadalupe,395,140308,DIP_MR_2006,APM
19,NUEVO LEÓN,12,Cadereyta Jiménez,499,161804,DIP_MR_2006,APM
20,OAXACA,1,San Juan Bautista Tuxtepec,375,123674,DIP_MR_2006,PBT
20,OAXACA,2,Teotitlán de Flores Magón,344,101076,DIP_MR_2006,APM
20,OAXACA,3,Heroica Ciudad de Huajuapan de León,462,119583,DIP_MR_2006,PBT
20,OAXACA,4,Tlacolula de Matamoros,425,94672,DIP_MR_2006,PBT
20,OAXACA,5,Santo Domingo Tehuantepec,377,120272,DIP_MR_2006,PBT
20,OAXACA,6,Heroica Ciudad de Tlaxiaco,452,91576,DIP_MR_2006,PBT
20,OAXACA,7,Juchitán de Zaragoza,423,133067,DIP_MR_2006,APM
20,OAXACA,8,Oaxaca de Juárez,422,158861,DIP_MR_2006,PBT
20,OAXACA,9,Santa Lucía del Camino,400,114115,DIP_MR_2006,PBT
20,OAXACA,10,Miahuatlán de Porfirio Díaz,364,96292,DIP_MR_2006,PBT
20,OAXACA,11,Santiago Pinotepa Nacional,386,115901,DIP_MR_2006,PBT
21,PUEBLA,1,Huauchinango,403,116108,DIP_MR_2006,APM
21,PUEBLA,2,Zacatlán,357,104390,DIP_MR_2006,PAN
21,PUEBLA,3,Teziutlán,364,111132,DIP_MR_2006,PAN
21,PUEBLA,4,Zacapoaxtla,368,108667,DIP_MR_2006,APM
21,PUEBLA,5,San Martín Texmelucan,353,113188,DIP_MR_2006,PAN
21,PUEBLA,6,Puebla,430,154846,DIP_MR_2006,PAN
21,PUEBLA,7,Tepeaca,314,99102,DIP_MR_2006,PAN
21,PUEBLA,8,Chalchicomula de Sesma,318,93392,DIP_MR_2006,PAN
21,PUEBLA,9,Puebla,434,156224,DIP_MR_2006,PAN
21,PUEBLA,10,San Pedro Cholula,341,119037,DIP_MR_2006,PAN
21,PUEBLA,11,Puebla,413,159193,DIP_MR_2006,PAN
21,PUEBLA,12,Puebla,428,163956,DIP_MR_2006,PAN
21,PUEBLA,13,Atlixco,374,97444,DIP_MR_2006,PAN
21,PUEBLA,14,Izúcar de Matamoros,394,98974,DIP_MR_2006,APM
21,PUEBLA,15,Tehuacán,325,109475,DIP_MR_2006,PAN
21,PUEBLA,16,Ajalpan,324,91679,DIP_MR_2006,APM
22,QUERÉTARO,1,Cadereyta de Montes,458,144417,DIP_MR_2006,PAN
22,QUERÉTARO,2,San Juan del Río,426,148697,DIP_MR_2006,PAN
22,QUERÉTARO,3,Querétaro,450,167700,DIP_MR_2006,PAN
22,QUERÉTARO,4,Querétaro,447,167095,DIP_MR_2006,PAN
23,QUINTANA ROO,1,Solidaridad,379,129541,DIP_MR_2006,APM
23,QUINTANA ROO,2,Othón P. Blanco,379,122634,DIP_MR_2006,APM
23,QUINTANA ROO,3,Benito Juárez,371,114922,DIP_MR_2006,PAN
24,SAN LUIS POTOSÍ,1,Matehuala,479,119293,DIP_MR_2006,PAN
24,SAN LUIS POTOSÍ,2,Soledad de Graciano Sánchez,408,119631,DIP_MR_2006,PAN
24,SAN LUIS POTOSÍ,3,Rioverde,493,118377,DIP_MR_2006,PAN
24,SAN LUIS POTOSÍ,4,Ciudad Valles,417,123648,DIP_MR_2006,PAN
24,SAN LUIS POTOSÍ,5,San Luis Potosí,434,145346,DIP_MR_2006,PAN
24,SAN LUIS POTOSÍ,6,San Luis Potosí,403,133272,DIP_MR_2006,PAN
24,SAN LUIS POTOSÍ,7,Tamazunchale,437,132954,DIP_MR_2006,PAN
25,SINALOA,1,El Fuerte,659,104530,DIP_MR_2006,APM
25,SINALOA,2,Ahome,535,138486,DIP_MR_2006,APM
25,SINALOA,3,Salvador Alvarado,566,122313,DIP_MR_2006,APM
25,SINALOA,4,Guasave,462,102444,DIP_MR_2006,APM
25,SINALOA,5,Culiacán,581,143664,DIP_MR_2006,PAN
25,SINALOA,6,Mazatlán,484,100764,DIP_MR_2006,APM
25,SINALOA,7,Culiacán,498,114104,DIP_MR_2006,APM
25,SINALOA,8,Mazatlán,473,115803,DIP_MR_2006,PAN
26,SONORA,1,San Luis Río Colorado,430,120539,DIP_MR_2006,PAN
26,SONORA,2,Nogales,446,128602,DIP_MR_2006,PAN
26,SONORA,3,Hermosillo,362,124961,DIP_MR_2006,PAN
26,SONORA,4,Guaymas,454,132749,DIP_MR_2006,APM
26,SONORA,5,Hermosillo,385,124499,DIP_MR_2006,PAN
26,SONORA,6,Cajeme,465,138834,DIP_MR_2006,PAN
26,SONORA,7,Navojoa,423,130092,DIP_MR_2006,APM
27,TABASCO,1,Macuspana,388,134490,DIP_MR_2006,PBT
27,TABASCO,2,Cárdenas,372,127187,DIP_MR_2006,PBT
27,TABASCO,3,Comalcalco,397,151568,DIP_MR_2006,PBT
27,TABASCO,4,Centro,414,156661,DIP_MR_2006,PBT
27,TABASCO,5,Paraíso,387,155054,DIP_MR_2006,PBT
27,TABASCO,6,Centro,429,157445,DIP_MR_2006,PBT
28,TAMAULIPAS,1,Nuevo Laredo,487,142071,DIP_MR_2006,APM
28,TAMAULIPAS,2,Reynosa,505,153315,DIP_MR_2006,PAN
28,TAMAULIPAS,3,Río Bravo,583,156042,DIP_MR_2006,PAN
28,TAMAULIPAS,4,Matamoros,480,138790,DIP_MR_2006,PAN
28,TAMAULIPAS,5,Victoria,464,152605,DIP_MR_2006,APM
28,TAMAULIPAS,6,El Mante,517,138989,DIP_MR_2006,APM
28,TAMAULIPAS,7,Ciudad Madero,423,143629,DIP_MR_2006,PAN
28,TAMAULIPAS,8,Tampico,435,149941,DIP_MR_2006,PAN
29,TLAXCALA,1,Apizaco,443,132915,DIP_MR_2006,PAN
29,TLAXCALA,2,Tlaxcala,393,137606,DIP_MR_2006,PAN
29,TLAXCALA,3,Zacatelco,411,122133,DIP_MR_2006,PBT
30,VERACRUZ DE IGNACIO DE LA LLAVE,1,Pánuco,426,115160,DIP_MR_2006,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,2,Tantoyuca,448,130539,DIP_MR_2006,APM
30,VERACRUZ DE IGNACIO DE LA LLAVE,3,Tuxpan,403,119736,DIP_MR_2006,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,4,Veracruz,401,138420,DIP_MR_2006,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,5,Poza Rica de Hidalgo,411,131142,DIP_MR_2006,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,6,Papantla,389,114016,DIP_MR_2006,PBT
30,VERACRUZ DE IGNACIO DE LA LLAVE,7,Martínez de la Torre,438,116491,DIP_MR_2006,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,8,Xalapa,489,144445,DIP_MR_2006,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,9,Coatepec,417,129431,DIP_MR_2006,APM
30,VERACRUZ DE IGNACIO DE LA LLAVE,10,Xalapa,449,154400,DIP_MR_2006,APM
30,VERACRUZ DE IGNACIO DE LA LLAVE,11,Coatzacoalcos,446,148714,DIP_MR_2006,PBT
30,VERACRUZ DE IGNACIO DE LA LLAVE,12,Veracruz,431,141297,DIP_MR_2006,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,13,Huatusco,439,138110,DIP_MR_2006,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,14,Minatitlán,431,125417,DIP_MR_2006,PBT
30,VERACRUZ DE IGNACIO DE LA LLAVE,15,Orizaba,454,150144,DIP_MR_2006,APM
30,VERACRUZ DE IGNACIO DE LA LLAVE,16,Córdoba,436,154961,DIP_MR_2006,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,17,Cosamaloapan,514,149872,DIP_MR_2006,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,18,Zongolica,401,123973,DIP_MR_2006,APM
30,VERACRUZ DE IGNACIO DE LA LLAVE,19,San Andrés Tuxtla,416,122077,DIP_MR_2006,APM
30,VERACRUZ DE IGNACIO DE LA LLAVE,20,Acayucan,408,120377,DIP_MR_2006,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,21,Cosoleacaque,414,130623,DIP_MR_2006,PBT
31,YUCATÁN,1,Valladolid,400,138206,DIP_MR_2006,PAN
31,YUCATÁN,2,Progreso,422,147496,DIP_MR_2006,APM
31,YUCATÁN,3,Mérida,452,164949,DIP_MR_2006,PAN
31,YUCATÁN,4,Mérida,452,168373,DIP_MR_2006,PAN
31,YUCATÁN,5,Ticul,414,142637,DIP_MR_2006,PAN
32,ZACATECAS,1,Fresnillo,547,119507,DIP_MR_2006,PBT
32,ZACATECAS,2,Jerez,758,125666,DIP_MR_2006,PAN
32,ZACATECAS,3,Zacatecas,563,127801,DIP_MR_2006,PBT
32,ZACATECAS,4,Guadalupe,513,125181,DIP_MR_2006,PBT
