id_estado,nombre_estado,id_distrito_federal,nombre_distrito,n_casillas,total_votes,election_id,winner_party
10,DURANGO,1,VICTORIA DE DURANGO,678,172299,DIP_MR_2024,MORENA
10,DURANGO,2,GOMEZ PALACIO,651,188747,DIP_MR_2024,MORENA
10,DURANGO,3,LERDO,715,189664,DIP_MR_2024,MORENA
10,DURANGO,4,VICTORIA DE DURANGO,595,198347,DIP_MR_2024,MORENA
11,GUANAJUATO,1,SAN LUIS DE LA PAZ,504,162208,DIP_MR_2024,PAN
11,GUANAJUATO,2,SAN MIGUEL DE ALLENDE,584,176197,DIP_MR_2024,MORENA
11,GUANAJUATO,3,LEON,564,212985,DIP_MR_2024,PAN
11,GUANAJUATO,4,GUANAJUATO,509,162235,DIP_MR_2024,PAN
11,GUANAJUATO,5,LEON,504,170263,DIP_MR_2024,PAN
11,GUANAJUATO,6,LEON,499,169642,DIP_MR_2024,PAN
11,GUANAJUATO,7,SAN FRANCISCO DEL RINCON,476,151420,DIP_MR_2024,PAN
11,GUANAJUATO,8,SALAMANCA,582,192509,DIP_MR_2024,MORENA
11,GUANAJUATO,9,IRAPUATO,504,163251,DIP_MR_2024,PAN
11,GUANAJUATO,10,URIANGATO,650,199186,DIP_MR_2024,MORENA
11,GUANAJUATO,11,LEON,530,192737,DIP_MR_2024,PAN
11,GUANAJUATO,12,CELAYA,573,197710,DIP_MR_2024,MORENA
11,GUANAJUATO,13,VALLE DE SANTIAGO,627,179064,DIP_MR_2024,MORENA
11,GUANAJUATO,14,ACAMBARO,591,162361,DIP_MR_2024,MORENA
11,GUANAJUATO,15,IRAPUATO,503,158318,DIP_MR_2024,MORENA
12,GUERRERO,1,CD. ALTAMIRANO,838,205125,DIP_MR_2024,MORENA
12,GUERRERO,2,ACAPULCO,484,142563,DIP_MR_2024,MORENA
12,GUERRERO,3,ZIHUATANEJO,664,178597,DIP_MR_2024,MORENA
12,GUERRERO,4,ACAPULCO,562,160568,DIP_MR_2024,MORENA
12,GUERRERO,5,TLAPA,647,193604,DIP_MR_2024,MORENA
12,GUERRERO,6,CHILAPA,679,189536,DIP_MR_2024,MORENA
12,GUERRERO,7,CHILPANCINGO,595,175898,DIP_MR_2024,MORENA
12,GUERRERO,8,OMETEPEC,689,210515,DIP_MR_2024,MORENA
13,HIDALGO,1,HUEJUTLA DE REYES,657,218963,DIP_MR_2024,MORENA
13,HIDALGO,2,IXMIQUILPAN,713,220568,DIP_MR_2024,MORENA
13,HIDALGO,3,ACTOPAN,600,202796,DIP_MR_2024,MORENA
13,HIDALGO,4,TULANCINGO DE BRAVO,555,178217,DIP_MR_2024,MORENA
13,HIDALGO,5,EL LLANO PRIMERA SECCION,601,228306,DIP_MR_2024,MORENA
13,HIDALGO,6,PACHUCA DE SOTO,575,216352,DIP_MR_2024,MORENA
13,HIDALGO,7,TEPEAPULCO,539,192700,DIP_MR_2024,MORENA
14,JALISCO,1,TEQUILA,583,201293,DIP_MR_2024,MORENA
14,JALISCO,2,LAGOS DE MORENO,553,174420,DIP_MR_2024,MC
14,JALISCO,3,TEPATITLAN DE MORELOS,590,189508,DIP_MR_2024,PAN
14,JALISCO,4,ZAPOPAN,560,199074,DIP_MR_2024,MC
14,JALISCO,5,PUERTO VALLARTA,554,178480,DIP_MR_2024,MORENA
14,JALISCO,6,NUEVO MEXICO,493,169996,DIP_MR_2024,MC
14,JALISCO,7,TONALA,419,140136,DIP_MR_2024,MORENA
14,JALISCO,8,GUADALAJARA,715,261384,DIP_MR_2024,MC
14,JALISCO,9,GUADALAJARA,601,205859,DIP_MR_2024,MORENA
14,JALISCO,10,ZAPOPAN,566,234682,DIP_MR_2024,PAN
14,JALISCO,11,GUADALAJARA,676,229281,DIP_MR_2024,MORENA
14,JALISCO,12,SANTA CRUZ DE LAS FLORES,489,177055,DIP_MR_2024,MC
14,JALISCO,13,SANTA MARIA TEQUEPEXPAN,514,178612,DIP_MR_2024,MORENA
14,JALISCO,14,TLAJOMULCO DE ZUÑIGA,391,112115,DIP_MR_2024,MORENA
14,JALISCO,15,LA BARCA,583,183313,DIP_MR_2024,MC
14,JALISCO,16,TLAQUEPAQUE,504,172699,DIP_MR_2024,MORENA
14,JALISCO,17,JOCOTEPEC,508,175800,DIP_MR_2024,MORENA
14,JALISCO,18,AUTLAN DE NAVARRO,613,202608,DIP_MR_2024,MORENA
14,JALISCO,19,CIUDAD GUZMAN,636,200829,DIP_MR_2024,MORENA
14,JALISCO,20,TONALA,389,129123,DIP_MR_2024,MORENA
15,MÉXICO,1,JILOTEPEC DE MOLINA ENRIQUEZ,598,227748,DIP_MR_2024,MORENA
15,MÉXICO,2,SANTA MARIA TULTEPEC,436,183978,DIP_MR_2024,MORENA
15,MÉXICO,3,ATLACOMULCO DE FABELA,519,214870,DIP_MR_2024,MORENA
15,MÉXICO,4,CIUDAD NICOLAS ROMERO Y/O CENTRO HISTORICO SAN PEDRO AZCAPOTZALTONGO,481,181990,DIP_MR_2024,MORENA
15,MÉXICO,5,TEOTIHUACAN DE ARISTA,444,190402,DIP_MR_2024,MORENA
15,MÉXICO,6,COACALCO DE BERRIOZABAL,555,226428,DIP_MR_2024,MORENA
15,MÉXICO,7,CUAUTITLAN IZCALLI,583,237014,DIP_MR_2024,MORENA
15,MÉXICO,8,TULTITLAN DE MARIANO ESCOBEDO,552,217381,DIP_MR_2024,MORENA
15,MÉXICO,9,SAN FELIPE DEL PROGRESO,536,197733,DIP_MR_2024,MORENA
15,MÉXICO,10,ECATEPEC DE MORELOS,484,180662,DIP_MR_2024,MORENA
15,MÉXICO,11,ECATEPEC DE MORELOS,535,185401,DIP_MR_2024,MORENA
15,MÉXICO,12,IXTAPALUCA,472,167444,DIP_MR_2024,MORENA
15,MÉXICO,13,ECATEPEC DE MORELOS,642,231673,DIP_MR_2024,MORENA
15,MÉXICO,14,TEPEXPAN,426,176282,DIP_MR_2024,MORENA
15,MÉXICO,15,CIUDAD ADOLFO LOPEZ MATEOS,563,229415,DIP_MR_2024,MORENA
15,MÉXICO,16,ECATEPEC DE MORELOS,516,190335,DIP_MR_2024,MORENA
15,MÉXICO,17,ECATEPEC DE MORELOS,468,170538,DIP_MR_2024,MORENA
15,MÉXICO,18,HUIXQUILUCAN DE DEGOLLADO,560,242916,DIP_MR_2024,MORENA
15,MÉXICO,19,TLALNEPANTLA DE BAZ,708,284865,DIP_MR_2024,MORENA
15,MÉXICO,20,OJO DE AGUA,393,158222,DIP_MR_2024,MORENA
15,MÉXICO,21,AMECAMECA DE JUAREZ,503,196654,DIP_MR_2024,MORENA
15,MÉXICO,22,NAUCALPAN DE JUAREZ,603,242353,DIP_MR_2024,PAN
15,MÉXICO,23,LERMA DE VILLADA,490,207502,DIP_MR_2024,MORENA
15,MÉXICO,24,NAUCALPAN DE JUAREZ,687,245998,DIP_MR_2024,MORENA
15,MÉXICO,25,CHIMALHUACAN,455,156912,DIP_MR_2024,MORENA
15,MÉXICO,26,TOLUCA DE LERDO,526,212112,DIP_MR_2024,MORENA
15,MÉXICO,27,METEPEC,555,255083,DIP_MR_2024,MORENA
15,MÉXICO,28,ZUMPANGO DE OCAMPO,411,155851,DIP_MR_2024,MORENA
15,MÉXICO,29,CD. NEZAHUALCOYOTL,628,216089,DIP_MR_2024,MORENA
15,MÉXICO,30,CHIMALHUACAN,444,153673,DIP_MR_2024,MORENA
15,MÉXICO,31,CD. NEZAHUALCOYOTL,635,216846,DIP_MR_2024,MORENA
15,MÉXICO,32,VALLE DE CHALCO SOLIDARIDAD,438,158430,DIP_MR_2024,MORENA
15,MÉXICO,33,CHALCO DE DIAZ COVARRUBIAS,442,157773,DIP_MR_2024,MORENA
15,MÉXICO,34,TOLUCA DE LERDO,604,257775,DIP_MR_2024,MORENA
15,MÉXICO,35,TENANCINGO DE DEGOLLADO,571,208530,DIP_MR_2024,MORENA
15,MÉXICO,36,TEJUPILCO DE HIDALGO,626,205299,DIP_MR_2024,MORENA
15,MÉXICO,37,TEOLOYUCAN,531,204386,DIP_MR_2024,MORENA
15,MÉXICO,38,TEXCOCO DE MORA,452,175637,DIP_MR_2024,MORENA
15,MÉXICO,39,LOS REYES ACAQUILPAN,447,165350,DIP_MR_2024,MORENA
15,MÉXICO,40,SAN MIGUEL ZINACANTEPEC,565,228155,DIP_MR_2024,MORENA
16,MICHOACÁN DE OCAMPO,1,LAZARO CARDENAS,546,156394,DIP_MR_2024,MORENA
16,MICHOACÁN DE OCAMPO,2,APATZINGAN DE LA CONSTITUCION,559,143764,DIP_MR_2024,MORENA
16,MICHOACÁN DE OCAMPO,3,HEROICA ZITACUARO,634,193639,DIP_MR_2024,MORENA
16,MICHOACÁN DE OCAMPO,4,JIQUILPAN DE JUAREZ,593,165481,DIP_MR_2024,MORENA
16,MICHOACÁN DE OCAMPO,5,ZAMORA DE HIDALGO,637,175316,DIP_MR_2024,MORENA
16,MICHOACÁN DE OCAMPO,6,CIUDAD HIDALGO,618,194686,DIP_MR_2024,MORENA
16,MICHOACÁN DE OCAMPO,7,ZACAPU,660,190416,DIP_MR_2024,MORENA
16,MICHOACÁN DE OCAMPO,8,MORELIA,547,175935,DIP_MR_2024,MORENA
16,MICHOACÁN DE OCAMPO,9,URUAPAN DEL PROGRESO,526,169325,DIP_MR_2024,CAND_IND2
16,MICHOACÁN DE OCAMPO,10,MORELIA,575,196242,DIP_MR_2024,PAN
16,MICHOACÁN DE OCAMPO,11,PATZCUARO,613,180296,DIP_MR_2024,MORENA
17,MORELOS,1,CUERNAVACA,553,201087,DIP_MR_2024,MORENA
17,MORELOS,2,JIUTEPEC,547,200721,DIP_MR_2024,MORENA
17,MORELOS,3,CUAUTLA,520,180353,DIP_MR_2024,MORENA
17,MORELOS,4,LOS PILARES,548,188160,DIP_MR_2024,MORENA
17,MORELOS,5,YAUTEPEC,444,165528,DIP_MR_2024,MORENA
18,NAYARIT,1,SANTIAGO IXCUINTLA,594,160058,DIP_MR_2024,MORENA
18,NAYARIT,2,TEPIC,610,173674,DIP_MR_2024,MORENA
18,NAYARIT,3,COMPOSTELA,625,175819,DIP_MR_2024,MORENA
19,NUEVO LEÓN,1,SANTA CATARINA,555,211242,DIP_MR_2024,PAN
19,NUEVO LEÓN,2,APODACA,574,185003,DIP_MR_2024,MORENA
19,NUEVO LEÓN,3,GRAL. ESCOBEDO,543,161437,DIP_MR_2024,MORENA
19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,614,231009,DIP_MR_2024,PAN
19,NUEVO LEÓN,5,MONTERREY,511,161134,DIP_MR_2024,MC
19,NUEVO LEÓN,6,MONTERREY,561,212187,DIP_MR_2024,PAN
19,NUEVO LEÓN,7,FRACC. VALLE DE LINCOLN,411,115580,DIP_MR_2024,MC
19,NUEVO LEÓN,8,GUADALUPE,540,181484,DIP_MR_2024,MORENA
19,NUEVO LEÓN,9,LINARES,573,180640,DIP_MR_2024,PRI
19,NUEVO LEÓN,10,MONTERREY,584,198906,DIP_MR_2024,PAN
19,NUEVO LEÓN,11,GUADALUPE,612,217127,DIP_MR_2024,MORENA
19,NUEVO LEÓN,12,BENITO JUAREZ,501,140107,DIP_MR_2024,MC
19,NUEVO LEÓN,13,SALINAS VICTORIA,411,126180,DIP_MR_2024,MC
19,NUEVO LEÓN,14,PESQUERIA,512,141820,DIP_MR_2024,MORENA
20,OAXACA,1,SAN JUAN BAUTISTA TUXTEPEC,616,199073,DIP_MR_2024,MORENA
20,OAXACA,2,TEOTITLAN DE FLORES MAGON,570,175760,DIP_MR_2024,MORENA
20,OAXACA,3,HEROICA CIUDAD DE HUAJUAPAN DE LEON,688,201214,DIP_MR_2024,MORENA
20,OAXACA,4,TLACOLULA DE MATAMOROS,699,164132,DIP_MR_2024,MORENA
20,OAXACA,5,SALINA CRUZ,521,164779,DIP_MR_2024,MORENA
20,OAXACA,6,HEROICA CIUDAD DE TLAXIACO,605,152555,DIP_MR_2024,MORENA
20,OAXACA,7,CIUDAD IXTEPEC,504,163859,DIP_MR_2024,MORENA
20,OAXACA,8,OAXACA DE JUAREZ,605,211574,DIP_MR_2024,MORENA
20,OAXACA,9,PUERTO ESCONDIDO,552,164497,DIP_MR_2024,MORENA
20,OAXACA,10,MIAHUATLAN DE PORFIRIO DIAZ,632,167885,DIP_MR_2024,MORENA
21,PUEBLA,1,HUAUCHINANGO DE DEGOLLADO,544,188016,DIP_MR_2024,MORENA
21,PUEBLA,2,CUAUTILULCO BARRIO,528,201222,DIP_MR_2024,MORENA
21,PUEBLA,3,TEZIUTLAN,530,199711,DIP_MR_2024,MORENA
21,PUEBLA,4,LIBRES,509,199734,DIP_MR_2024,MORENA
21,PUEBLA,5,SAN MARTIN TEXMELUCAN DE LABASTIDA,495,187712,DIP_MR_2024,MORENA
21,PUEBLA,6,HEROICA PUEBLA DE ZARAGOZA,535,191150,DIP_MR_2024,MORENA
21,PUEBLA,7,TEPEACA,447,173862,DIP_MR_2024,MORENA
21,PUEBLA,8,CIUDAD SERDAN,467,174190,DIP_MR_2024,MORENA
21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,634,230005,DIP_MR_2024,MORENA
21,PUEBLA,10,CHOLULA DE RIVADAVIA,510,210522,DIP_MR_2024,MORENA
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,534,196936,DIP_MR_2024,MORENA
21,PUEBLA,12,HEROICA PUEBLA DE ZARAGOZA,585,203366,DIP_MR_2024,MORENA
21,PUEBLA,13,ATLIXCO,489,175650,DIP_MR_2024,MORENA
21,PUEBLA,14,IZUCAR DE MATAMOROS,587,190762,DIP_MR_2024,MORENA
21,PUEBLA,15,TEHUACAN,487,181480,DIP_MR_2024,MORENA
21,PUEBLA,16,AJALPAN,529,198892,DIP_MR_2024,MORENA
22,QUERÉTARO,1,CADEREYTA DE MONTES,581,202130,DIP_MR_2024,MORENA
22,QUERÉTARO,2,SAN JUAN DEL RIO,504,168279,DIP_MR_2024,MORENA
22,QUERÉTARO,3,SANTIAGO DE QUERETARO,581,207083,DIP_MR_2024,PAN
22,QUERÉTARO,4,SANTIAGO DE QUERETARO,601,228344,DIP_MR_2024,PAN
22,QUERÉTARO,5,PEDRO ESCOBEDO,434,163398,DIP_MR_2024,PAN
22,QUERÉTARO,6,SANTIAGO DE QUERETARO,500,170146,DIP_MR_2024,MORENA
23,QUINTANA ROO,1,PLAYA DEL CARMEN,635,204151,DIP_MR_2024,MORENA
23,QUINTANA ROO,2,CHETUMAL,650,207963,DIP_MR_2024,MORENA
23,QUINTANA ROO,3,CANCUN,685,198750,DIP_MR_2024,MORENA
23,QUINTANA ROO,4,CANCUN,546,171269,DIP_MR_2024,MORENA
24,SAN LUIS POTOSÍ,1,MATEHUALA,593,170770,DIP_MR_2024,PVEM
24,SAN LUIS POTOSÍ,2,SOLEDAD DE GRACIANO SANCHEZ,445,156010,DIP_MR_2024,PVEM
24,SAN LUIS POTOSÍ,3,RIOVERDE,575,165555,DIP_MR_2024,PVEM
24,SAN LUIS POTOSÍ,4,CIUDAD VALLES,625,192967,DIP_MR_2024,MORENA
24,SAN LUIS POTOSÍ,5,SAN LUIS POTOSI,574,211271,DIP_MR_2024,PAN
24,SAN LUIS POTOSÍ,6,SAN LUIS POTOSI,568,195694,DIP_MR_2024,PVEM
24,SAN LUIS POTOSÍ,7,TAMAZUNCHALE,561,190196,DIP_MR_2024,PVEM
25,SINALOA,1,MAZATLAN,673,166842,DIP_MR_2024,MORENA
25,SINALOA,2,LOS MOCHIS,731,193040,DIP_MR_2024,MORENA
25,SINALOA,3,GUAMUCHIL,902,187759,DIP_MR_2024,MORENA
25,SINALOA,4,GUASAVE,792,179165,DIP_MR_2024,MORENA
25,SINALOA,5,CULIACAN DE ROSALES,654,193257,DIP_MR_2024,MORENA
25,SINALOA,6,MAZATLAN,754,183490,DIP_MR_2024,MORENA
25,SINALOA,7,CULIACAN DE ROSALES,696,170539,DIP_MR_2024,MORENA
26,SONORA,1,SAN LUIS RIO COLORADO,543,140386,DIP_MR_2024,MORENA
26,SONORA,2,NOGALES,626,161158,DIP_MR_2024,MORENA
26,SONORA,3,HERMOSILLO,540,156625,DIP_MR_2024,MORENA
26,SONORA,4,GUAYMAS,567,164914,DIP_MR_2024,MORENA
26,SONORA,5,HERMOSILLO,584,185580,DIP_MR_2024,MORENA
26,SONORA,6,CD. OBREGON,582,167634,DIP_MR_2024,MORENA
26,SONORA,7,NAVOJOA,492,152094,DIP_MR_2024,MORENA
27,TABASCO,1,MACUSPANA,485,146850,DIP_MR_2024,MORENA
27,TABASCO,2,HEROICA CARDENAS,580,173399,DIP_MR_2024,MORENA
27,TABASCO,3,COMALCALCO,450,162403,DIP_MR_2024,MORENA
27,TABASCO,4,VILLAHERMOSA,563,185038,DIP_MR_2024,MORENA
27,TABASCO,5,PARAISO,566,201550,DIP_MR_2024,MORENA
27,TABASCO,6,RANCHERIA IXTACOMITAN 1RA SECCION,513,168111,DIP_MR_2024,MORENA
28,TAMAULIPAS,1,NUEVO LAREDO,570,189216,DIP_MR_2024,MORENA
28,TAMAULIPAS,2,REYNOSA,591,166752,DIP_MR_2024,MORENA
28,TAMAULIPAS,3,RIO BRAVO,668,193471,DIP_MR_2024,MORENA
28,TAMAULIPAS,4,H. MATAMOROS,584,174325,DIP_MR_2024,MORENA
28,TAMAULIPAS,5,CIUDAD VICTORIA,637,223761,DIP_MR_2024,MORENA
28,TAMAULIPAS,6,CIUDAD MANTE,680,217789,DIP_MR_2024,MORENA
28,TAMAULIPAS,7,REYNOSA,522,144356,DIP_MR_2024,MORENA
28,TAMAULIPAS,8,TAMPICO,730,260283,DIP_MR_2024,PAN
29,TLAXCALA,1,APIZACO,583,225473,DIP_MR_2024,MORENA
29,TLAXCALA,2,TLAXCALA DE XICOHTENCATL,609,230218,DIP_MR_2024,MORENA
29,TLAXCALA,3,ZACATELCO,540,237698,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,1,PANUCO,615,182943,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,2,ALAMO,581,173704,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,3,COSOLEACAQUE,599,183025,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,4,BOCA DEL RIO,544,193578,DIP_MR_2024,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,5,POZA RICA DE HIDALGO,618,200101,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,6,PAPANTLA DE OLARTE,566,180631,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,7,MARTINEZ DE LA TORRE,634,178309,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,8,LAS TRANCAS,637,188139,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,9,COATEPEC,548,187194,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,10,XALAPA,669,246458,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,11,COATZACOALCOS,592,191002,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,12,VERACRUZ,512,172695,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,13,HUATUSCO,522,169028,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,14,MINATITLAN,581,169254,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,15,ORIZABA,525,176973,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,16,CORDOBA,588,202868,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,17,COSAMALOAPAN,639,183748,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,18,ZONGOLICA,548,167787,DIP_MR_2024,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,19,SAN ANDRES TUXTLA,579,165786,DIP_MR_2024,MORENA
31,YUCATÁN,1,VALLADOLID,468,209465,DIP_MR_2024,MORENA
31,YUCATÁN,2,PROGRESO,544,243417,DIP_MR_2024,MORENA
31,YUCATÁN,3,MERIDA,518,182979,DIP_MR_2024,MORENA
31,YUCATÁN,4,MERIDA,467,201051,DIP_MR_2024,PAN
31,YUCATÁN,5,UMAN,516,228063,DIP_MR_2024,MORENA
31,YUCATÁN,6,MERIDA,472,175232,DIP_MR_2024,MORENA
32,ZACATECAS,1,FRESNILLO,673,173788,DIP_MR_2024,MORENA
32,ZACATECAS,2,JEREZ DE GARCIA SALINAS,772,190994,DIP_MR_2024,MORENA
32,ZACATECAS,3,ZACATECAS,674,195120,DIP_MR_2024,MORENA
32,ZACATECAS,4,GUADALUPE,553,171682,DIP_MR_2024,MORENA
