id_estado,nombre_estado,id_distrito_federal,nombre_distrito,n_casillas,total_votes,election_id,winner_party
9,CIUDAD DE MÉXICO,25,,446,103664,DIP_MR_2015,MORENA
9,CIUDAD DE MÉXICO,26,,530,130202,DIP_MR_2015,PAN
9,CIUDAD DE MÉXICO,27,,423,94583,DIP_MR_2015,MORENA
10,DURANGO,1,,614,108008,DIP_MR_2015,PRI
10,DURANGO,2,,597,122500,DIP_MR_2015,PRI
10,DURANGO,3,,633,121723,DIP_MR_2015,PRI
10,DURANGO,4,,536,124898,DIP_MR_2015,PRI
11,GUANAJUATO,1,,422,113077,DIP_MR_2015,PAN
11,GUANAJUATO,2,,448,124864,DIP_MR_2015,PAN
11,GUANAJUATO,3,,606,142345,DIP_MR_2015,PAN
11,GUANAJUATO,4,,543,128492,DIP_MR_2015,PAN
11,GUANAJUATO,5,,572,140548,DIP_MR_2015,PAN
11,GUANAJUATO,6,,545,133556,DIP_MR_2015,PAN
11,GUANAJUATO,7,,511,130803,DIP_MR_2015,PAN
11,GUANAJUATO,8,,526,142682,DIP_MR_2015,PAN
11,GUANAJUATO,9,,495,112473,DIP_MR_2015,PAN
11,GUANAJUATO,10,,478,135055,DIP_MR_2015,PAN
11,GUANAJUATO,11,,461,125384,DIP_MR_2015,PAN
11,GUANAJUATO,12,,492,121117,DIP_MR_2015,PAN
11,GUANAJUATO,13,,473,123166,DIP_MR_2015,PAN
11,GUANAJUATO,14,,483,121389,DIP_MR_2015,PAN
12,GUERRERO,1,,535,142809,DIP_MR_2015,PRI
12,GUERRERO,2,,583,139238,DIP_MR_2015,PRI
12,GUERRERO,3,,537,134512,DIP_MR_2015,PRD
12,GUERRERO,4,,503,121255,DIP_MR_2015,PRD
12,GUERRERO,5,,557,158442,DIP_MR_2015,PRI
12,GUERRERO,6,,555,162219,DIP_MR_2015,PRI
12,GUERRERO,7,,509,128306,DIP_MR_2015,PRI
12,GUERRERO,8,,495,150947,DIP_MR_2015,PRD
12,GUERRERO,9,,469,121834,DIP_MR_2015,PRI
13,HIDALGO,1,,481,153171,DIP_MR_2015,PRI
13,HIDALGO,2,,554,117228,DIP_MR_2015,PRI
13,HIDALGO,3,,522,121071,DIP_MR_2015,PRI
13,HIDALGO,4,,442,96629,DIP_MR_2015,PRI
13,HIDALGO,5,,500,117786,DIP_MR_2015,PRI
13,HIDALGO,6,,507,124748,DIP_MR_2015,PRI
13,HIDALGO,7,,546,116130,DIP_MR_2015,PRI
14,JALISCO,1,,476,166854,DIP_MR_2015,PRI
14,JALISCO,2,,468,146909,DIP_MR_2015,PAN
14,JALISCO,3,,481,150693,DIP_MR_2015,PAN
14,JALISCO,4,,466,132211,DIP_MR_2015,MC
14,JALISCO,5,,527,163918,DIP_MR_2015,MC
14,JALISCO,6,,554,158582,DIP_MR_2015,MC
14,JALISCO,7,,443,117134,DIP_MR_2015,PRI
14,JALISCO,8,,450,134851,DIP_MR_2015,MC
14,JALISCO,9,,409,125950,DIP_MR_2015,MC
14,JALISCO,10,,455,133162,DIP_MR_2015,MC
14,JALISCO,11,,411,124038,DIP_MR_2015,MC
14,JALISCO,12,,772,220345,DIP_MR_2015,MC
14,JALISCO,13,,451,132733,DIP_MR_2015,MC
14,JALISCO,14,,411,127543,DIP_MR_2015,MC
14,JALISCO,15,,470,146743,DIP_MR_2015,PRI
14,JALISCO,16,,484,128453,DIP_MR_2015,MC
14,JALISCO,17,,503,172823,DIP_MR_2015,PRI
14,JALISCO,18,,501,163085,DIP_MR_2015,PRI
14,JALISCO,19,,502,162745,DIP_MR_2015,PRI
15,MÉXICO,1,,466,159401,DIP_MR_2015,PRI
15,MÉXICO,2,,476,157393,DIP_MR_2015,PRI
15,MÉXICO,3,,432,135654,DIP_MR_2015,PRI
15,MÉXICO,4,,542,155124,DIP_MR_2015,PRI
15,MÉXICO,5,,535,194761,DIP_MR_2015,PRI
15,MÉXICO,6,,492,148439,DIP_MR_2015,PRI
15,MÉXICO,7,,504,146103,DIP_MR_2015,PAN
15,MÉXICO,8,,372,95509,DIP_MR_2015,PRI
15,MÉXICO,9,,472,153837,DIP_MR_2015,PRI
15,MÉXICO,10,,529,124830,DIP_MR_2015,PRI
15,MÉXICO,11,,413,104325,DIP_MR_2015,PRI
15,MÉXICO,12,,609,164180,DIP_MR_2015,PRI
15,MÉXICO,13,,391,90156,DIP_MR_2015,PRI
15,MÉXICO,14,,436,115614,DIP_MR_2015,PAN
15,MÉXICO,15,,431,114734,DIP_MR_2015,PAN
15,MÉXICO,16,,464,109874,DIP_MR_2015,PRI
15,MÉXICO,17,,419,96001,DIP_MR_2015,PRI
15,MÉXICO,18,,499,174173,DIP_MR_2015,PRI
15,MÉXICO,19,,416,104568,DIP_MR_2015,PRI
15,MÉXICO,20,,348,92560,DIP_MR_2015,PRD
15,MÉXICO,21,,390,104880,DIP_MR_2015,PAN
15,MÉXICO,22,,365,91085,DIP_MR_2015,PAN
15,MÉXICO,23,,484,178880,DIP_MR_2015,PRI
15,MÉXICO,24,,352,83773,DIP_MR_2015,PRI
15,MÉXICO,25,,429,88976,DIP_MR_2015,PRI
15,MÉXICO,26,,478,145126,DIP_MR_2015,PRI
15,MÉXICO,27,,463,164467,DIP_MR_2015,PRI
15,MÉXICO,28,,674,213881,DIP_MR_2015,PRI
15,MÉXICO,29,,377,99155,DIP_MR_2015,PRD
15,MÉXICO,30,,382,98883,DIP_MR_2015,PRD
15,MÉXICO,31,,376,96836,DIP_MR_2015,PRD
15,MÉXICO,32,,389,112651,DIP_MR_2015,PRD
15,MÉXICO,33,,529,173963,DIP_MR_2015,PRI
15,MÉXICO,34,,449,140633,DIP_MR_2015,PRI
15,MÉXICO,35,,432,147527,DIP_MR_2015,PRI
15,MÉXICO,36,,492,167598,DIP_MR_2015,PRI
15,MÉXICO,37,,428,128743,DIP_MR_2015,PRI
15,MÉXICO,38,,477,142186,DIP_MR_2015,MORENA
15,MÉXICO,39,,473,131485,DIP_MR_2015,PRI
15,MÉXICO,40,,427,148394,DIP_MR_2015,PRI
16,MICHOACÁN DE OCAMPO,1,,442,123176,DIP_MR_2015,PRI
16,MICHOACÁN DE OCAMPO,2,,544,160872,DIP_MR_2015,PRD
16,MICHOACÁN DE OCAMPO,3,,440,144398,DIP_MR_2015,PRI
16,MICHOACÁN DE OCAMPO,4,,510,148307,DIP_MR_2015,PRI
16,MICHOACÁN DE OCAMPO,5,,495,126972,DIP_MR_2015,PRI
16,MICHOACÁN DE OCAMPO,6,,477,144871,DIP_MR_2015,PRD
16,MICHOACÁN DE OCAMPO,7,,471,151287,DIP_MR_2015,PRD
16,MICHOACÁN DE OCAMPO,8,,467,121117,DIP_MR_2015,PRI
16,MICHOACÁN DE OCAMPO,9,,479,131259,DIP_MR_2015,PRD
16,MICHOACÁN DE OCAMPO,10,,458,127673,DIP_MR_2015,PAN
16,MICHOACÁN DE OCAMPO,11,,502,155584,DIP_MR_2015,PRD
16,MICHOACÁN DE OCAMPO,12,,447,130661,DIP_MR_2015,PRD
17,MORELOS,1,,498,135586,DIP_MR_2015,PAN
17,MORELOS,2,,478,139959,DIP_MR_2015,PRD
17,MORELOS,3,,465,146415,DIP_MR_2015,PRI
17,MORELOS,4,,430,139498,DIP_MR_2015,PRI
17,MORELOS,5,,434,141565,DIP_MR_2015,PANAL
18,NAYARIT,1,,484,94787,DIP_MR_2015,PRI
18,NAYARIT,2,,521,114739,DIP_MR_2015,PRI
18,NAYARIT,3,,551,105839,DIP_MR_2015,PRI
19,NUEVO LEÓN,1,,464,169382,DIP_MR_2015,PAN
19,NUEVO LEÓN,2,,624,189105,DIP_MR_2015,PRI
19,NUEVO LEÓN,3,,578,190498,DIP_MR_2015,PAN
19,NUEVO LEÓN,4,,440,153820,DIP_MR_2015,PAN
19,NUEVO LEÓN,5,,377,123696,DIP_MR_2015,PRI
19,NUEVO LEÓN,6,,369,146206,DIP_MR_2015,PAN
19,NUEVO LEÓN,7,,405,118721,DIP_MR_2015,PAN
19,NUEVO LEÓN,8,,432,152487,DIP_MR_2015,PAN
19,NUEVO LEÓN,9,,537,179030,DIP_MR_2015,PRI
19,NUEVO LEÓN,10,,396,135038,DIP_MR_2015,PAN
19,NUEVO LEÓN,11,,422,147679,DIP_MR_2015,PAN
19,NUEVO LEÓN,12,,1027,316491,DIP_MR_2015,PRI
20,OAXACA,1,,424,107904,DIP_MR_2015,PRI
20,OAXACA,2,,364,69108,DIP_MR_2015,PRI
20,OAXACA,3,,514,73961,DIP_MR_2015,PRI
20,OAXACA,4,,474,84090,DIP_MR_2015,PRI
20,OAXACA,5,,413,88485,DIP_MR_2015,PRD
20,OAXACA,6,,498,94191,DIP_MR_2015,PRD
20,OAXACA,7,,445,57186,DIP_MR_2015,PRI
20,OAXACA,8,,467,92822,DIP_MR_2015,PRI
20,OAXACA,9,,453,94956,DIP_MR_2015,PRD
20,OAXACA,10,,429,90567,DIP_MR_2015,PRI
20,OAXACA,11,,450,68607,DIP_MR_2015,PRI
21,PUEBLA,1,,467,135980,DIP_MR_2015,PAN
21,PUEBLA,2,,428,128890,DIP_MR_2015,PRI
21,PUEBLA,3,,425,113718,DIP_MR_2015,PAN
21,PUEBLA,4,,447,112740,DIP_MR_2015,PAN
21,PUEBLA,5,,416,82279,DIP_MR_2015,PAN
21,PUEBLA,6,,484,93849,DIP_MR_2015,PAN
21,PUEBLA,7,,408,104756,DIP_MR_2015,PRI
21,PUEBLA,8,,376,86167,DIP_MR_2015,PAN
21,PUEBLA,9,,483,87846,DIP_MR_2015,PAN
21,PUEBLA,10,,500,93534,DIP_MR_2015,PAN
21,PUEBLA,11,,503,99093,DIP_MR_2015,PAN
21,PUEBLA,12,,498,102983,DIP_MR_2015,PAN
21,PUEBLA,13,,411,83369,DIP_MR_2015,PRI
21,PUEBLA,14,,425,95398,DIP_MR_2015,PRI
21,PUEBLA,15,,408,103247,DIP_MR_2015,PAN
21,PUEBLA,16,,381,109798,DIP_MR_2015,PRI
22,QUERÉTARO,1,,557,196489,DIP_MR_2015,PAN
22,QUERÉTARO,2,,621,194734,DIP_MR_2015,PAN
22,QUERÉTARO,3,,604,175343,DIP_MR_2015,PAN
22,QUERÉTARO,4,,606,197110,DIP_MR_2015,PAN
23,QUINTANA ROO,1,,980,178074,DIP_MR_2015,PRI
23,QUINTANA ROO,2,,463,127576,DIP_MR_2015,PRI
23,QUINTANA ROO,3,,402,81398,DIP_MR_2015,PVEM
24,SAN LUIS POTOSÍ,1,,519,141091,DIP_MR_2015,PRI
24,SAN LUIS POTOSÍ,2,,484,142297,DIP_MR_2015,PRD
24,SAN LUIS POTOSÍ,3,,517,138637,DIP_MR_2015,PAN
24,SAN LUIS POTOSÍ,4,,456,128068,DIP_MR_2015,PRI
24,SAN LUIS POTOSÍ,5,,486,138245,DIP_MR_2015,PAN
24,SAN LUIS POTOSÍ,6,,491,132777,DIP_MR_2015,PRD
24,SAN LUIS POTOSÍ,7,,506,168588,DIP_MR_2015,PAN
25,SINALOA,1,,618,96761,DIP_MR_2015,PRI
25,SINALOA,2,,621,107586,DIP_MR_2015,PRI
25,SINALOA,3,,609,84683,DIP_MR_2015,PRI
25,SINALOA,4,,489,100678,DIP_MR_2015,PAN
25,SINALOA,5,,669,98029,DIP_MR_2015,CAND_IND_1
25,SINALOA,6,,534,88498,DIP_MR_2015,PRI
25,SINALOA,7,,570,75656,DIP_MR_2015,PRI
25,SINALOA,8,,524,78672,DIP_MR_2015,PAN
26,SONORA,1,,486,128774,DIP_MR_2015,PAN
26,SONORA,2,,522,141150,DIP_MR_2015,PAN
26,SONORA,3,,493,139661,DIP_MR_2015,PAN
26,SONORA,4,,497,150328,DIP_MR_2015,PRI
26,SONORA,5,,455,128066,DIP_MR_2015,PRI
26,SONORA,6,,521,139246,DIP_MR_2015,PRI
26,SONORA,7,,448,146679,DIP_MR_2015,PRI
27,TABASCO,1,,428,139484,DIP_MR_2015,PRD
27,TABASCO,2,,434,144728,DIP_MR_2015,PRD
27,TABASCO,3,,470,165669,DIP_MR_2015,PRD
27,TABASCO,4,,448,114047,DIP_MR_2015,PRI
27,TABASCO,5,,463,165405,DIP_MR_2015,PRI
27,TABASCO,6,,514,147647,DIP_MR_2015,PRI
28,TAMAULIPAS,1,,572,128069,DIP_MR_2015,PRI
28,TAMAULIPAS,2,,545,114750,DIP_MR_2015,PRI
28,TAMAULIPAS,3,,801,171449,DIP_MR_2015,PRI
28,TAMAULIPAS,4,,493,122898,DIP_MR_2015,PRI
28,TAMAULIPAS,5,,516,148993,DIP_MR_2015,PRI
28,TAMAULIPAS,6,,520,136279,DIP_MR_2015,PRI
28,TAMAULIPAS,7,,527,137287,DIP_MR_2015,PRI
28,TAMAULIPAS,8,,446,115278,DIP_MR_2015,PRI
29,TLAXCALA,1,,515,102731,DIP_MR_2015,PRI
29,TLAXCALA,2,,468,109600,DIP_MR_2015,PRI
29,TLAXCALA,3,,472,105256,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,1,,440,96927,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,2,,488,149343,DIP_MR_2015,PRD
30,VERACRUZ DE IGNACIO DE LA LLAVE,3,,452,108616,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,4,,468,119408,DIP_MR_2015,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,5,,448,106259,DIP_MR_2015,PRD
30,VERACRUZ DE IGNACIO DE LA LLAVE,6,,421,109919,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,7,,502,121227,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,8,,568,126526,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,9,,478,109368,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,10,,485,111494,DIP_MR_2015,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,11,,533,110560,DIP_MR_2015,MORENA
30,VERACRUZ DE IGNACIO DE LA LLAVE,12,,499,106328,DIP_MR_2015,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,13,,489,124844,DIP_MR_2015,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,14,,487,92954,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,15,,507,119239,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,16,,493,126299,DIP_MR_2015,PAN
30,VERACRUZ DE IGNACIO DE LA LLAVE,17,,582,126298,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,18,,456,123721,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,19,,455,114505,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,20,,442,108246,DIP_MR_2015,PRI
30,VERACRUZ DE IGNACIO DE LA LLAVE,21,,481,94919,DIP_MR_2015,PRI
31,YUCATÁN,1,,454,198991,DIP_MR_2015,PRI
31,YUCATÁN,2,,495,202389,DIP_MR_2015,PRI
31,YUCATÁN,3,,598,195889,DIP_MR_2015,PRI
31,YUCATÁN,4,,492,174867,DIP_MR_2015,PAN
31,YUCATÁN,5,,480,216711,DIP_MR_2015,PRI
32,ZACATECAS,1,,569,114661,DIP_MR_2015,PRI
32,ZACATECAS,2,,680,122602,DIP_MR_2015,PRI
32,ZACATECAS,3,,588,111819,DIP_MR_2015,PRI
32,ZACATECAS,4,,588,127053,DIP_MR_2015,PRI
